CartID,Index,RawPos,MovingAverage,OrigFilter
14,641,0.725205,0.727189075,0.720481
14,642,0.726696,0.7280395,0.721102
14,643,0.727793,0.728885525,0.72177
14,644,0.727793,0.729788725,0.722372
14,645,0.7294,0.730729175,0.723074
14,646,0.730548,0.73165845,0.72382
14,647,0.730548,0.732646675,0.724492
14,648,0.732623,0.73367735,0.725304
14,649,0.734335,0.734694375,0.726207
14,650,0.734335,0.735777575,0.727019
14,651,0.735916,0.736869725,0.727908
14,652,0.737538,0.73794405,0.72887
14,653,0.737538,0.7390966,0.729736
14,654,0.739321,0.74027475,0.730694
14,655,0.74072,0.74143405,0.731696
14,656,0.74072,0.74268625,0.732597
14,657,0.74299,0.743967925,0.733636
14,658,0.744466,0.7452283,0.734718
14,659,0.744466,0.7465622,0.735692
14,660,0.747548,0.747897425,0.736877
14,661,0.749005,0.749291125,0.738089
14,662,0.749005,0.750684825,0.73918
14,663,0.751292,0.75211715,0.74039
14,664,0.753149,0.75352205,0.741665
14,665,0.753149,0.75501425,0.742813
14,666,0.755507,0.7565228,0.744081
14,667,0.757718,0.75800265,0.745444
14,668,0.757718,0.75956835,0.746671
14,669,0.760365,0.76114205,0.748039
14,670,0.761857,0.76267295,0.74942
14,671,0.761857,0.7643002,0.750663
14,672,0.764986,0.765955275,0.752095
14,673,0.76699,0.7675698,0.753584
14,674,0.76699,0.769287175,0.754923
14,675,0.770706,0.77099665,0.756501
14,676,0.773136,0.77267115,0.758164
14,677,0.773136,0.77445815,0.75966
14,678,0.776077,0.776260175,0.761301
14,679,0.77755,0.7780253,0.762925
14,680,0.780953,0.779899575,0.764387
14,681,0.780953,0.781768575,0.766043
14,682,0.783989,0.78360115,0.767837
14,683,0.783989,0.7855093,0.769451
14,684,0.787481,0.787439925,0.771253
14,685,0.789742,0.789324125,0.773101
14,686,0.789742,0.791320025,0.774765
14,687,0.793176,0.793336075,0.776605
14,688,0.795571,0.79529685,0.778501
14,689,0.795571,0.797371175,0.780207
14,690,0.799425,0.799457725,0.782128
14,691,0.802119,0.801506975,0.784126
14,692,0.802119,0.8036626,0.785925
14,693,0.806233,0.805806675,0.787955
14,694,0.8077,0.80790065,0.789928
14,695,0.8077,0.810115475,0.791705
14,696,0.8122,0.8123137,0.793754
14,697,0.815071,0.814451175,0.795885
14,698,0.815071,0.81671855,0.797802
14,699,0.819437,0.818972725,0.799965
14,700,0.822308,0.821190075,0.802199
14,701,0.822308,0.8234564,0.804209
14,702,0.825331,0.825801475,0.80632
14,703,0.828517,0.82807065,0.808539
14,704,0.828517,0.830472225,0.810536
14,705,0.832985,0.832855575,0.81278
14,706,0.836149,0.8351824,0.815116
14,707,0.836149,0.837635875,0.817219
14,708,0.840691,0.840083925,0.819565
14,709,0.843827,0.8424721,0.821991
14,710,0.843827,0.84498035,0.824174
14,711,0.848082,0.8474845,0.826564
14,712,0.850749,0.8499213,0.828982
14,713,0.850749,0.852505625,0.831158
14,714,0.855583,0.855058025,0.833599
14,715,0.858635,0.85757375,0.836102
14,716,0.858635,0.860211225,0.838355
14,717,0.863831,0.862829525,0.840901
14,718,0.866244,0.86537605,0.843435
14,719,0.866244,0.868064975,0.845715
14,720,0.871606,0.87072715,0.848303
14,721,0.874756,0.87331755,0.850948
14,722,0.874756,0.8760321,0.853328
14,723,0.880052,0.8787489,0.856
14,724,0.882815,0.88138605,0.85868
14,725,0.882815,0.884173075,0.861093
14,726,0.887881,0.8869341,0.863771
14,727,0.891098,0.889616025,0.866503
14,728,0.891098,0.892435675,0.868962
14,729,0.895901,0.895246625,0.871655
14,730,0.899591,0.897979175,0.874448
14,731,0.899591,0.900836625,0.876961
14,732,0.905492,0.903692625,0.879813
14,733,0.908329,0.90648195,0.882664
14,734,0.908329,0.909397125,0.88523
14,735,0.913199,0.9122534,0.888026
14,736,0.916932,0.915033375,0.890916
14,737,0.916932,0.91799135,0.893517
14,738,0.922628,0.920906825,0.896427
14,739,0.925924,0.923761975,0.899376
14,740,0.925924,0.9267569,0.90203
14,741,0.93089,0.929715025,0.904915
14,742,0.934003,0.9325944,0.907823
14,743,0.934003,0.935602175,0.910441
14,744,0.939998,0.9385494,0.913395
14,745,0.943426,0.94142755,0.916398
14,746,0.943426,0.94448255,0.9191
14,747,0.948935,0.9478438,0.922083
14,748,0.953129,0.951124625,0.925186
14,749,0.953129,0.954521325,0.92798
14,750,0.958125,0.95791295,0.930994
14,751,0.962322,0.961212325,0.934126
14,752,0.962322,0.965192175,0.936945
14,753,0.967356,0.968580975,0.939985
14,754,0.969834,0.97189885,0.942969
14,755,0.969834,0.975332025,0.945655
14,756,0.976954,0.978762175,0.948784
14,757,0.98045,0.982099,0.95195
14,758,0.98045,0.985551825,0.954799
14,759,0.986041,0.988977725,0.957923
14,760,0.989931,0.992321225,0.961123
14,761,0.989931,0.9957804,0.964003
14,762,0.995067,0.9992256,0.967108
14,763,0.997941,1.002592975,0.970191
14,764,0.997941,1.0069492,0.972965
14,765,1.005015,1.011303825,0.976169
14,766,1.022331,1.01557275,0.980785
14,767,1.022331,1.01999425,0.984939
14,768,1.026966,1.024430075,0.989141
14,769,1.031566,1.02876105,0.993382
14,770,1.031566,1.033243275,0.9972
14,771,1.058785,1.037752375,1.003358
14,772,1.041044,1.04215655,1.007125
14,773,1.041044,1.046712725,1.010517
14,774,1.045656,1.051288225,1.01403
14,775,1.050405,1.055801775,1.017666
14,776,1.050405,1.060464425,1.020939
14,777,1.055045,1.065083825,1.024349
14,778,1.059664,1.069615825,1.02788
14,779,1.059664,1.07429295,1.031057
14,780,1.064291,1.078970975,1.03438
14,781,1.068698,1.08355175,1.037811
14,782,1.068698,1.088271275,1.040899
14,783,1.108252,1.093002075,1.047633
14,784,1.114183,1.097661025,1.054287
14,785,1.114183,1.10245585,1.060276
14,786,1.120286,1.107214125,1.066276
14,787,1.126368,1.1115395,1.072285
14,788,1.126368,1.115993575,1.077692
14,789,1.132418,1.1204589,1.083164
14,790,1.138489,1.124809225,1.088696
14,791,1.138489,1.129285825,1.093674
14,792,1.144569,1.13320605,1.098763
14,793,1.150376,1.1375698,1.103923
14,794,1.150376,1.142052025,1.108568
14,795,1.15634,1.146532675,1.113344
14,796,1.16173,1.1508946,1.118182
14,797,1.16173,1.15536185,1.122536
14,798,1.167535,1.159804225,1.127035
14,799,1.173162,1.164131125,1.131647
14,800,1.173162,1.168544875,1.135798
14,801,1.178712,1.17290925,1.140088
14,802,1.184299,1.17716345,1.144508
14,803,1.184299,1.181478675,1.148487
14,804,1.189734,1.184854925,1.152611
14,805,1.195346,1.1880829,1.156883
14,806,1.195346,1.191341775,1.160729
14,807,1.200494,1.194448075,1.164704
14,808,1.205579,1.197402325,1.168791
14,809,1.205579,1.200356575,1.172469
14,810,1.21063,1.203159575,1.176284
14,811,1.215594,1.2058108,1.180214
14,812,1.215594,1.208462025,1.183752
14,813,1.220333,1.21096125,1.187409
14,814,1.224882,1.2133153,1.191155
14,815,1.224882,1.21566935,1.194527
14,816,1.229095,1.2178743,1.197983
14,817,1.23274,1.2199445,1.201458
14,818,1.23274,1.2220147,1.204585
14,819,1.236214,1.223939775,1.207747
14,820,1.238866,1.225724175,1.210859
14,821,1.238866,1.227508575,1.213659
14,822,1.241307,1.229154225,1.216423
14,823,1.243302,1.2306602,1.21911
14,824,1.243302,1.232166175,1.221528
14,825,1.244538,1.233536275,1.223828
14,826,1.244538,1.234766075,1.225898
14,827,1.244538,1.235995875,1.227761
14,828,1.244538,1.237096975,1.229438
14,829,1.244538,1.23807095,1.230947
14,830,1.244538,1.239044925,1.232306
14,831,1.244538,1.239892625,1.233528
14,832,1.244538,1.240616225,1.234628
14,833,1.244538,1.241339825,1.235618
14,834,1.244538,1.24194495,1.236509
14,835,1.244538,1.24243635,1.237311
14,836,1.244538,1.24292775,1.238033
14,837,1.244538,1.242840525,1.238683
14,838,1.244538,1.242662175,1.239267
14,839,1.244538,1.242483825,1.239794
14,840,1.244538,1.242218625,1.240267
14,841,1.244538,1.241887125,1.240693
14,842,1.244538,1.241555625,1.241077
14,843,1.244538,1.2411631,1.241422
14,844,1.244538,1.2407207,1.241733
14,845,1.244538,1.2402783,1.242013
14,846,1.244538,1.239805,1.242264
14,847,1.244538,1.2393317,1.242491
14,848,1.244538,1.2388584,1.242694
14,849,1.244538,1.2383851,1.242878
14,850,1.244538,1.2379118,1.243043
14,851,1.244538,1.2374385,1.243192
14,852,1.244538,1.2369652,1.243325
14,853,1.244538,1.2364919,1.243446
14,854,1.244538,1.2360186,1.243554
14,855,1.244538,1.2355453,1.243652
14,856,1.225606,1.235072,1.241846
14,857,1.225606,1.2345987,1.240222
14,858,1.225606,1.2341254,1.238759
14,859,1.225606,1.2336521,1.237443
14,860,1.225606,1.2331788,1.236259
14,861,1.225606,1.2327055,1.235192
14,862,1.225606,1.2322322,1.234233
14,863,1.225606,1.2317589,1.233369
14,864,1.225606,1.2312856,1.232592
14,865,1.225606,1.2308123,1.231893
14,866,1.225606,1.230339,1.231263
14,867,1.225606,1.2298657,1.230697
14,868,1.225606,1.2293924,1.230187
14,869,1.225606,1.2289191,1.229728
14,870,1.225606,1.2284458,1.229315
14,871,1.225606,1.2279725,1.228943
14,872,1.225606,1.2274992,1.228609
14,873,1.225606,1.2270259,1.228308
14,874,1.225606,1.2265526,1.228037
14,875,1.225606,1.2260793,1.227793
14,876,1.225606,1.225606,1.227573
14,877,1.225606,1.225606,1.227376
14,878,1.225606,1.225606,1.227198
14,879,1.225606,1.225606,1.227038
14,880,1.225606,1.225606,1.226894
14,881,1.225606,1.225606,1.226764
14,882,1.225606,1.225606,1.226648
14,883,1.225606,1.225606,1.226543
14,884,1.225606,1.225606,1.226448
14,885,1.225606,1.225606,1.226363
14,886,1.225606,1.225606,1.226287
14,887,1.225606,1.225606,1.226218
14,888,1.225606,1.225606,1.226156
14,889,1.225606,1.225606,1.2261
14,890,1.225606,1.225606,1.22605
14,891,1.225606,1.225606,1.226005
14,892,1.225606,1.225606,1.225964
14,893,1.225606,1.225606,1.225927
14,894,1.225606,1.225606,1.225894
14,895,1.225606,1.225606,1.225865
14,896,1.225606,1.225606,1.225838
14,897,1.225606,1.225606,1.225814
14,898,1.225606,1.225606,1.225793
14,899,1.225606,1.225606,1.225773
14,900,1.225606,1.225606,1.225756
14,901,1.225606,1.225606,1.22574
14,902,1.225606,1.225606,1.225726
14,903,1.225606,1.225606,1.225713
14,904,1.225606,1.225606,1.225701
14,905,1.225606,1.225606,1.225691
14,906,1.225606,1.225606,1.225682
14,907,1.225606,1.225606,1.225673
14,908,1.225606,1.225606,1.225666
14,909,1.225606,1.225606,1.225659
14,910,1.225606,1.225606,1.225653
14,911,1.225606,1.225606,1.225647
14,912,1.225606,1.225606,1.225642
14,913,1.225606,1.225606,1.225638
14,914,1.225606,1.225606,1.225634
14,915,1.225606,1.225606,1.22563
14,916,1.225606,1.225606,1.225627
14,917,1.225606,1.225606,1.225624
14,918,1.225606,1.225606,1.225622
14,919,1.225606,1.225606,1.225619
14,920,1.225606,1.225606,1.225617
14,921,1.225606,1.225606,1.225615
14,922,1.225606,1.225606,1.225613
14,923,1.225606,1.225606,1.225612
14,924,1.225606,1.225606,1.22561
14,925,1.225606,1.225606,1.225609
14,926,1.225606,1.225606,1.225608
14,927,1.225606,1.225606,1.225607
14,928,1.225606,1.225606,1.225606
14,929,1.225606,1.225606,1.225605
14,930,1.225606,1.225606,1.225604
14,931,1.225606,1.225606,1.225604
14,932,1.225606,1.225606,1.225603
14,933,1.225606,1.225606,1.225603
14,934,1.225606,1.225606,1.225602
14,935,1.225606,1.225606,1.225602
14,936,1.225606,1.225606,1.225601
14,937,1.225606,1.225606,1.225601
14,938,1.225606,1.225606,1.225601
14,939,1.225606,1.225606,1.2256
14,940,1.225606,1.225606,1.2256
14,941,1.225606,1.225606,1.2256
45,942,-0.097861,-0.097861,-0.097861
45,943,-0.095568,-0.095568,-0.095568
45,944,-0.095568,-0.095568,-0.095568
45,945,-0.101057,-0.101057,-0.101057
45,946,-0.086935,-0.086935,-0.086935
45,947,-0.086935,-0.086935,-0.086936
45,948,-0.09307,-0.09307,-0.093071
45,949,-0.078148,-0.06065045,-0.078149
45,950,-0.078148,-0.059545904761905,-0.078149
45,951,-0.075915,-0.057775045454546,-0.075916
45,952,-0.082143,-0.056158173913044,-0.082143
45,953,-0.082143,-0.05499925,-0.082143
45,954,-0.068277,-0.05374004,-0.068278
45,955,-0.06423,-0.052577692307692,-0.064231
45,956,-0.06423,-0.05084737037037,-0.064231
45,957,-0.060199,-0.049521678571429,-0.057956
45,958,-0.066806,-0.048287413793104,-0.064563
45,959,-0.066806,-0.046977733333333,-0.062544
45,960,-0.053439,-0.045173096774194,-0.05939
45,961,-0.043714,-0.04348125,-0.055578
45,962,-0.043714,-0.041957666666667,-0.052148
45,963,-0.05459,-0.040530294117647,-0.050149
45,964,-0.05037,-0.039184485714286,-0.047927
45,965,-0.05037,-0.037767305555556,-0.045928
45,966,-0.046157,-0.036330702702703,-0.043708
45,967,-0.041805,-0.034969710526316,-0.041274
45,968,-0.041805,-0.033631076923077,-0.039083
45,969,-0.037455,-0.032317975,-0.036677
45,970,-0.020587,-0.02989195,-0.032824
45,971,-0.020587,-0.02724935,-0.029357
45,972,-0.028344,-0.024555775,-0.027012
45,973,-0.023519,-0.0217065,-0.024419
45,974,-0.023519,-0.0187741,-0.022086
45,975,-0.005859,-0.0161322,-0.01822
45,976,-0.013728,-0.013591475,-0.015527
45,977,-0.013728,-0.0108387,-0.013103
45,978,-0.008997,-0.008111275,-0.010449
45,979,0.008966,-0.005218675,-0.006264
45,980,0.008966,-0.0020543,-0.002498
45,981,0.006797,0.000806225,0.000675
45,982,0.006573,0.003423625,0.003509
45,983,0.006573,0.00626225,0.006059
45,984,0.011834,0.00943565,0.00888
45,985,0.015387,0.01250355,0.011774
45,986,0.015387,0.01579435,0.014379
45,987,0.017237,0.019041725,0.016909
45,988,0.018893,0.0221803,0.019351
45,989,0.018893,0.0254197,0.021548
45,990,0.027556,0.02864785,0.024393
45,991,0.031828,0.0314543,0.02738
45,992,0.031828,0.0343791,0.030068
45,993,0.035153,0.037595775,0.03282
45,994,0.037399,0.040691825,0.035522
45,995,0.037399,0.0439533,0.037953
45,996,0.045881,0.0468816,0.040989
45,997,0.048898,0.050006625,0.044024
45,998,0.048898,0.0533207,0.046755
45,999,0.059769,0.05662845,0.0503
45,1000,0.060982,0.059487125,0.053611
45,1001,0.060982,0.062527425,0.056592
45,1002,0.069831,0.065751,0.06016
45,1003,0.072346,0.068980175,0.063622
45,1004,0.072346,0.07238355,0.066738
45,1005,0.081262,0.07577945,0.070434
45,1006,0.083738,0.079086525,0.074008
45,1007,0.083738,0.0825669,0.077224
45,1008,0.087771,0.08616055,0.080523
45,1009,0.091671,0.0897128,0.083881
45,1010,0.091671,0.09345505,0.086904
45,1011,0.096405,0.097127125,0.090097
45,1012,0.100323,0.1006924,0.093363
45,1013,0.100323,0.1044648,0.096303
45,1014,0.10694,0.108273175,0.09961
45,1015,0.111273,0.1120254,0.10302
45,1016,0.111273,0.1159939,0.106089
45,1017,0.118835,0.1198872,0.109607
45,1018,0.123313,0.123705075,0.113221
45,1019,0.123313,0.127756275,0.116474
45,1020,0.130578,0.13165785,0.120128
45,1021,0.13574,0.1355291,0.123933
45,1022,0.13574,0.13962245,0.127357
45,1023,0.142708,0.1436347,0.131136
45,1024,0.14767,0.147584075,0.135033
45,1025,0.14767,0.151771325,0.13854
45,1026,0.154602,0.155873675,0.14239
45,1027,0.160983,0.159914125,0.146493
45,1028,0.160983,0.1641756,0.150185
45,1029,0.168583,0.16850625,0.154269
45,1030,0.174439,0.1727394,0.158529
45,1031,0.174439,0.177131925,0.162364
45,1032,0.182724,0.1815881,0.166643
45,1033,0.187488,0.185946325,0.170971
45,1034,0.187488,0.190551225,0.174867
45,1035,0.196139,0.19510585,0.179237
45,1036,0.201613,0.19955215,0.183719
45,1037,0.201613,0.204236875,0.187752
45,1038,0.210946,0.20888375,0.192315
45,1039,0.215832,0.213418675,0.19691
45,1040,0.215832,0.21822525,0.201046
45,1041,0.224716,0.2229668,0.205656
45,1042,0.230321,0.2275793,0.210366
45,1043,0.230321,0.232436325,0.214605
45,1044,0.239836,0.237305975,0.219372
45,1045,0.245356,0.242051575,0.224214
45,1046,0.245356,0.2470532,0.228572
45,1047,0.254197,0.252048025,0.233378
45,1048,0.260997,0.256883325,0.238383
45,1049,0.260997,0.2619263,0.242888
45,1050,0.267372,0.26692455,0.24758
45,1051,0.274652,0.2717764,0.252531
45,1052,0.274652,0.27690665,0.256986
45,1053,0.284519,0.281990875,0.261983
45,1054,0.289125,0.286956,0.266941
45,1055,0.289125,0.2921775,0.271403
45,1056,0.298662,0.297363,0.276372
45,1057,0.30471,0.30241165,0.28145
45,1058,0.30471,0.307700125,0.286019
45,1059,0.315576,0.312923075,0.291218
45,1060,0.32024,0.318023875,0.296364
45,1061,0.32024,0.323446475,0.300995
45,1062,0.330021,0.32880555,0.306141
45,1063,0.337494,0.3340245,0.31152
45,1064,0.337494,0.33946435,0.316361
45,1065,0.347735,0.344869575,0.321742
45,1066,0.354395,0.3501368,0.327251
45,1067,0.354395,0.355660225,0.332209
45,1068,0.362702,0.361141,0.337502
45,1069,0.368513,0.366451775,0.342846
45,1070,0.368513,0.372000925,0.347657
45,1071,0.379649,0.3775563,0.353099
45,1072,0.386093,0.382929675,0.358642
45,1073,0.386093,0.388586075,0.363631
45,1074,0.396348,0.3941598,0.369146
45,1075,0.403559,0.399618375,0.374831
45,1076,0.403559,0.40528565,0.379948
45,1077,0.413152,0.410923275,0.385512
45,1078,0.419864,0.4164097,0.39119
45,1079,0.419864,0.4221587,0.396301
45,1080,0.432736,0.427751175,0.402188
45,1081,0.439079,0.43322705,0.408121
45,1082,0.439079,0.4390341,0.41346
45,1083,0.447915,0.4447087,0.419149
45,1084,0.456045,0.450196475,0.425082
45,1085,0.456045,0.456029325,0.430422
45,1086,0.466293,0.4617617,0.436253
45,1087,0.473428,0.467327575,0.4415
45,1088,0.473428,0.473142075,0.446937
45,1089,0.482963,0.4788913,0.452783
45,1090,0.489587,0.48449525,0.458707
45,1091,0.489587,0.490355475,0.464038
45,1092,0.500908,0.4961136,0.469969
45,1093,0.507468,0.501710625,0.475306
45,1094,0.507468,0.50747355,0.480766
45,1095,0.515816,0.51322275,0.486514
45,1096,0.524167,0.518791675,0.492523
45,1097,0.524167,0.524624,0.497931
45,1098,0.53467,0.530323775,0.503849
45,1099,0.539275,0.53585575,0.509635
45,1100,0.539275,0.54166375,0.514843
45,1101,0.552522,0.54733845,0.520854
45,1102,0.557005,0.552854575,0.526713
45,1103,0.557005,0.55857695,0.531986
45,1104,0.570808,0.564234625,0.538111
45,1105,0.57703,0.56968905,0.544247
45,1106,0.57703,0.575403975,0.549769
45,1107,0.586975,0.58102735,0.555733
45,1108,0.592671,0.58647235,0.56167
45,1109,0.592671,0.592103725,0.567014
45,1110,0.602922,0.59768405,0.572848
45,1111,0.609974,0.603098775,0.578804
45,1112,0.609974,0.608734225,0.584165
45,1113,0.61661,0.61422325,0.589653
45,1114,0.626316,0.619548275,0.595563
45,1115,0.626316,0.625100975,0.600882
45,1116,0.636852,0.6306141,0.606722
45,1117,0.641143,0.63591845,0.612408
45,1118,0.641143,0.641474475,0.617525
45,1119,0.652184,0.646833825,0.623234
45,1120,0.659724,0.65207805,0.629127
45,1121,0.659724,0.657555775,0.63443
45,1122,0.667974,0.66279675,0.640028
45,1123,0.674222,0.66792565,0.645691
45,1124,0.674222,0.673315075,0.650788
45,1125,0.684642,0.678516425,0.656417
45,1126,0.691228,0.683562225,0.662142
45,1127,0.691228,0.68889895,0.667294
45,1128,0.698683,0.6941256,0.672676
45,1129,0.706176,0.69920985,0.67827
45,1130,0.706176,0.704499275,0.683304
45,1131,0.715005,0.709686275,0.688718
45,1132,0.720469,0.714696975,0.694136
45,1133,0.720469,0.7199227,0.699013
45,1134,0.729576,0.725130775,0.704313
45,1135,0.736341,0.7300962,0.709759
45,1136,0.736341,0.7351237,0.714661
45,1137,0.746408,0.740082125,0.720079
45,1138,0.749044,0.744933275,0.725219
45,1139,0.749044,0.750082525,0.729846
45,1140,0.758384,0.75507365,0.734943
45,1141,0.762161,0.759876275,0.739908
45,1142,0.762161,0.7647811,0.744377
45,1143,0.772582,0.769645325,0.749441
45,1144,0.778862,0.77435335,0.754627
45,1145,0.778862,0.779225725,0.759294
45,1146,0.790499,0.78402995,0.764658
45,1147,0.796041,0.788669525,0.77004
45,1148,0.796041,0.793493875,0.774884
45,1149,0.804248,0.79825495,0.780064
45,1150,0.810402,0.8028287,0.785341
45,1151,0.810402,0.807618825,0.790091
45,1152,0.819003,0.812333525,0.795226
45,1153,0.824933,0.816911625,0.799847
45,1154,0.824933,0.821704375,0.804599
45,1155,0.827416,0.8263787,0.809124
45,1156,0.835189,0.8308839,0.813974
45,1157,0.835189,0.8355691,0.81834
45,1158,0.847113,0.840148875,0.82346
45,1159,0.851829,0.84466275,0.828541
45,1160,0.851829,0.8493596,0.833113
45,1161,0.855917,0.853914675,0.837637
45,1162,0.862543,0.858375325,0.841709
45,1163,0.862543,0.86304975,0.846036
45,1164,0.869117,0.86756505,0.850587
45,1165,0.876811,0.87192335,0.855453
45,1166,0.876811,0.8764761,0.859833
45,1167,0.884202,0.8808376,0.864513
45,1168,0.889126,0.88506055,0.869218
45,1169,0.889126,0.88944885,0.873452
45,1170,0.897781,0.8937564,0.878129
45,1171,0.903593,0.8979101,0.882919
45,1172,0.903593,0.902237525,0.88723
45,1173,0.912179,0.906468675,0.891968
45,1174,0.916549,0.910551575,0.89667
45,1175,0.916549,0.914780675,0.900901
45,1176,0.923749,0.91906895,0.90543
45,1177,0.929599,0.9231629,0.91009
45,1178,0.929599,0.9274257,0.914285
45,1179,0.936918,0.9324024,0.918792
45,1180,0.940587,0.9372612,0.923215
45,1181,0.940587,0.9417676,0.927196
45,1182,0.949138,0.94686725,0.931633
45,1183,0.953194,0.95180125,0.936033
45,1184,0.953194,0.956907,0.939993
45,1185,0.960972,0.9613656,0.944334
45,1186,0.964959,0.96563185,0.94864
45,1187,0.964959,0.970714025,0.952516
45,1188,0.971573,0.975780675,0.956665
45,1189,0.97655,0.980724225,0.960897
45,1190,0.97655,0.985055825,0.964706
45,1191,0.983499,0.9892896,0.968829
45,1192,0.988249,0.993378075,0.973014
45,1193,0.988249,0.99844955,0.976781
45,1194,0.994097,1.003462175,0.980757
45,1195,0.998947,1.00836555,0.984819
45,1196,0.998947,1.01341945,0.988476
45,1197,1.005701,1.0184433,0.992442
45,1198,1.046181,1.0233209,1.000059
45,1199,1.046181,1.028340175,1.006915
45,1200,1.032085,1.033323125,1.011675
45,1201,1.059903,1.03821435,1.018742
45,1202,1.059903,1.043255275,1.025101
45,1203,1.066773,1.048225625,1.031512
45,1204,1.047461,1.053094575,1.03535
45,1205,1.047461,1.0581104,1.038805
45,1206,1.080098,1.063071075,1.045178
45,1207,1.086868,1.067932075,1.05159
45,1208,1.086868,1.072931725,1.057362
45,1209,1.06239,1.07790105,1.060108
45,1210,1.067132,1.08274595,1.063054
45,1211,1.067132,1.0877216,1.065705
45,1212,1.106452,1.092523525,1.072023
45,1213,1.112684,1.0972067,1.078333
45,1214,1.112684,1.101889875,1.084012
45,1215,1.118705,1.10642685,1.089724
45,1216,1.124703,1.110842575,1.095466
45,1217,1.124703,1.1152583,1.100633
45,1218,1.13037,1.119505175,1.10585
45,1219,1.136236,1.12274005,1.111132
45,1220,1.136236,1.125974925,1.115886
45,1221,1.142224,1.1295622,1.120763
45,1222,1.147952,1.132454025,1.125726
45,1223,1.147952,1.13640965,1.130192
45,1224,1.153827,1.1403098,1.134799
45,1225,1.159399,1.14469275,1.139503
45,1226,1.159399,1.1490757,1.143736
45,1227,1.164945,1.152642725,1.1481
45,1228,1.170346,1.1560405,1.152568
45,1229,1.170346,1.159438275,1.15659
45,1230,1.175576,1.163448,1.160732
45,1231,1.175576,1.167339175,1.16446
45,1232,1.175576,1.17123035,1.167815
45,1233,1.175576,1.174138525,1.170834
45,1234,1.175576,1.1768909,1.173552
45,1235,1.175576,1.179643275,1.175998
45,1236,1.175576,1.182245125,1.178199
45,1237,1.175576,1.184697025,1.180181
45,1238,1.175576,1.187148925,1.181964
45,1239,1.175576,1.18945915,1.183568
45,1240,1.175576,1.191622725,1.185013
45,1241,1.175576,1.1937863,1.186313
45,1242,1.218128,1.195800175,1.191738
45,1243,1.222779,1.19767085,1.197085
45,1244,1.222779,1.199541525,1.201898
45,1245,1.222779,1.201265325,1.20623
45,1246,1.222779,1.202849825,1.210128
45,1247,1.222779,1.204434325,1.213637
45,1248,1.222779,1.205880175,1.216795
45,1249,1.222779,1.207191,1.219637
45,1250,1.222779,1.208501825,1.222194
45,1251,1.222779,1.2096819,1.224496
45,1252,1.222779,1.210861975,1.226568
45,1253,1.222779,1.21204205,1.228433
45,1254,1.222779,1.213222125,1.230111
45,1255,1.222779,1.2144022,1.231622
45,1256,1.222779,1.215582275,1.232981
45,1257,1.222779,1.21676235,1.234204
45,1258,1.222779,1.217942425,1.235305
45,1259,1.222779,1.2191225,1.236296
45,1260,1.222779,1.220302575,1.237188
45,1261,1.222779,1.22148265,1.237991
45,1262,1.222779,1.222662725,1.238713
45,1263,1.222779,1.222779,1.239363
45,1264,1.222779,1.222779,1.239948
45,1265,1.222779,1.222779,1.240475
45,1266,1.222779,1.222779,1.240949
45,1267,1.222779,1.222779,1.241375
45,1268,1.222779,1.222779,1.241759
45,1269,1.222779,1.222779,1.242105
45,1270,1.222779,1.222779,1.242416
45,1271,1.222779,1.222779,1.242696
45,1272,1.222779,1.222779,1.242948
45,1273,1.222779,1.222779,1.243174
